2025-11-17 23:19:51.228 User Agent: [Hub 3.15.2], Protocol version: [1.17.3], Session Id: [de26820a93c74a54b3d05ba81ceb8ec2], Licensed Package: False, Entitlement requested: [com.unity.editor.ui], Result: [granted: False, group: (null)]
2025-11-22 17:05:11.656 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.umbra], Result: [granted: True, group: (null)]
2025-11-22 17:05:11.656 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.unityanalytics], Result: [granted: True, group: (null)]
2025-11-22 17:05:11.656 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.unitywebrequest], Result: [granted: True, group: (null)]
2025-11-22 17:05:11.656 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.unitywebrequestassetbundle], Result: [granted: True, group: (null)]
2025-11-22 17:05:11.656 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.unitywebrequestaudio], Result: [granted: True, group: (null)]
2025-11-22 17:05:11.656 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.unitywebrequesttexture], Result: [granted: True, group: (null)]
2025-11-22 17:05:11.657 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.unitywebrequestwww], Result: [granted: True, group: (null)]
2025-11-22 17:05:11.657 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.vehicles], Result: [granted: True, group: (null)]
2025-11-22 17:05:11.657 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.video], Result: [granted: True, group: (null)]
2025-11-22 17:05:11.657 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.vr], Result: [granted: True, group: (null)]
2025-11-22 17:05:11.657 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.wind], Result: [granted: True, group: (null)]
2025-11-22 17:05:11.657 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.xr], Result: [granted: True, group: (null)]
2025-11-22 17:25:50.485 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.editor.headless], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-22 17:25:50.485 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.editor.ui], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-22 17:48:09.082 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.editor.legacy.pro], Result: [granted: False, group: (null)]
2025-11-22 17:48:09.082 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.editor.ui], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-22 17:48:13.574 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [52c1c6af7eee49d1b81952b4fcd95191], Licensed Package: False, Entitlement requested: [com.unity.editor.legacy.pro], Result: [granted: False, group: (null)]
2025-11-22 17:48:13.574 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [52c1c6af7eee49d1b81952b4fcd95191], Licensed Package: False, Entitlement requested: [com.unity.editor.headless], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-22 17:48:13.577 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [854fab810b6043728956523bb7d58f7e], Licensed Package: False, Entitlement requested: [com.unity.editor.legacy.pro], Result: [granted: False, group: (null)]
2025-11-22 17:48:13.577 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [854fab810b6043728956523bb7d58f7e], Licensed Package: False, Entitlement requested: [com.unity.editor.headless], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.2d.animation], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.2d.aseprite], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.2d.psdimporter], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.2d.sprite], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.2d.spriteshape], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.2d.tilemap], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.2d.tilemap.extras], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.collab-proxy], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.ide.rider], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.ide.visualstudio], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.inputsystem], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.multiplayer.center], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.render-pipelines.universal], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.579 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.test-framework], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.timeline], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.ugui], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.visualscripting], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.accessibility], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.ai], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.androidjni], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.animation], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.assetbundle], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.audio], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.cloth], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.director], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.imageconversion], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.imgui], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.jsonserialize], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.particlesystem], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.physics], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.physics2d], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.screencapture], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.terrain], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.terrainphysics], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.tilemap], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.ui], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.uielements], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.umbra], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.unityanalytics], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.unitywebrequest], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.unitywebrequestassetbundle], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.unitywebrequestaudio], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.unitywebrequesttexture], Result: [granted: True, group: (null)]
2025-11-22 17:48:13.580 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.unitywebrequestwww], Result: [granted: True, group: (null)]
